memset = .init:0x80003100; // type:function size:0x30 scope:global
HandleReverb = .text:0x8001FC8C; // type:function size:0x3B4 scope:local
AXFXReverbStdInit = .text:0x80020040; // type:function size:0x6C
AXFXReverbStdCallback = .text:0x800200AC; // type:function size:0x30
do_src1 = .text:0x800200DC; // type:function size:0x198
do_src2 = .text:0x80020274; // type:function size:0x1EC
AXFXChorusInit = .text:0x80020460; // type:function size:0x200
AXFXChorusSettings = .text:0x80020660; // type:function size:0xC4
AXFXChorusCallback = .text:0x80020724; // type:function size:0x350
AXFXDelayCallback = .text:0x80020A74; // type:function size:0x1D0
AXFXDelaySettings = .text:0x80020C44; // type:function size:0x204
AXFXDelayInit = .text:0x80020E48; // type:function size:0x48
AXFXDelayShutdown = .text:0x80020E90; // type:function size:0x90
__AXFXAllocFunction = .text:0x80020F20; // type:function size:0x28
__AXFXFreeFunction = .text:0x80020F48; // type:function size:0x28
AXFXSetHooks = .text:0x80020F70; // type:function size:0xC
PPCMfmsr = .text:0x80020F7C; // type:function size:0x8 scope:global
PPCMtmsr = .text:0x80020F84; // type:function size:0x8 scope:global
PPCMfhid0 = .text:0x80020F8C; // type:function size:0x8 scope:global
PPCMthid0 = .text:0x80020F94; // type:function size:0x8
PPCMfl2cr = .text:0x80020F9C; // type:function size:0x8 scope:global
PPCMtl2cr = .text:0x80020FA4; // type:function size:0x8 scope:global
PPCMtdec = .text:0x80020FAC; // type:function size:0x8 scope:weak
PPCSync = .text:0x80020FB4; // type:function size:0x8
PPCHalt = .text:0x80020FBC; // type:function size:0x14 scope:weak
PPCMtmmcr0 = .text:0x80020FD0; // type:function size:0x8 scope:global
PPCMtmmcr1 = .text:0x80020FD8; // type:function size:0x8 scope:global
PPCMtpmc1 = .text:0x80020FE0; // type:function size:0x8 scope:global
PPCMtpmc2 = .text:0x80020FE8; // type:function size:0x8 scope:global
PPCMtpmc3 = .text:0x80020FF0; // type:function size:0x8 scope:global
PPCMtpmc4 = .text:0x80020FF8; // type:function size:0x8 scope:global
PPCMffpscr = .text:0x80021000; // type:function size:0x20 scope:global
PPCMtfpscr = .text:0x80021020; // type:function size:0x28 scope:global
PPCMfhid2 = .text:0x80021048; // type:function size:0x8 scope:global
PPCMthid2 = .text:0x80021050; // type:function size:0x8 scope:global
PPCMtwpar = .text:0x80021058; // type:function size:0x8 scope:global
PPCDisableSpeculation = .text:0x80021060; // type:function size:0x28 scope:global
PPCSetFpNonIEEEMode = .text:0x80021088; // type:function size:0x8 scope:global
__CARDDefaultApiCallback = .text:0x80021090; // type:function size:0x4
__CARDSyncCallback = .text:0x80021094; // type:function size:0x34
__CARDExtHandler = .text:0x800210C8; // type:function size:0xD8
__CARDExiHandler = .text:0x800211A0; // type:function size:0x118
__CARDTxHandler = .text:0x800212B8; // type:function size:0xA8
__CARDUnlockedHandler = .text:0x80021360; // type:function size:0x84
__CARDEnableInterrupt = .text:0x800213E4; // type:function size:0xC0
__CARDReadStatus = .text:0x800214A4; // type:function size:0xF0
__CARDClearStatus = .text:0x80021594; // type:function size:0xAC
TimeoutHandler = .text:0x80021640; // type:function size:0xA4
Retry = .text:0x800216E4; // type:function size:0x22C
UnlockedCallback = .text:0x80021910; // type:function size:0x110
__CARDStart = .text:0x80021A20; // type:function size:0x1B4
__CARDReadSegment = .text:0x80021BD4; // type:function size:0x134
__CARDWritePage = .text:0x80021D08; // type:function size:0x11C
__CARDEraseSector = .text:0x80021E24; // type:function size:0xE0
CARDInit = .text:0x80021F04; // type:function size:0xAC
__CARDGetFontEncode = .text:0x80021FB0; // type:function size:0x8
__CARDSetDiskID = .text:0x80021FB8; // type:function size:0x38
__CARDGetControlBlock = .text:0x80021FF0; // type:function size:0xB8
__CARDPutControlBlock = .text:0x800220A8; // type:function size:0x64
CARDFreeBlocks = .text:0x8002210C; // type:function size:0x150
CARDGetEncoding = .text:0x8002225C; // type:function size:0x88
__CARDSync = .text:0x800222E4; // type:function size:0x98
OnReset = .text:0x8002237C; // type:function size:0x50
bitrev = .text:0x800223CC; // type:function size:0x16C
ReadArrayUnlock = .text:0x80022538; // type:function size:0x144
DummyLen = .text:0x8002267C; // type:function size:0xC4
__CARDUnlock = .text:0x80022740; // type:function size:0xB58
InitCallback = .text:0x80023298; // type:function size:0x70
DoneCallback = .text:0x80023308; // type:function size:0x324
BlockReadCallback = .text:0x8002362C; // type:function size:0xDC
__CARDRead = .text:0x80023708; // type:function size:0x64
BlockWriteCallback = .text:0x8002376C; // type:function size:0xDC
__CARDWrite = .text:0x80023848; // type:function size:0x64
__CARDGetFatBlock = .text:0x800238AC; // type:function size:0x8
WriteCallback = .text:0x800238B4; // type:function size:0xD4 scope:local
EraseCallback = .text:0x80023988; // type:function size:0xC8 scope:local
__CARDAllocBlock = .text:0x80023A50; // type:function size:0x118
__CARDFreeBlock = .text:0x80023B68; // type:function size:0x9C
__CARDUpdateFatBlock = .text:0x80023C04; // type:function size:0xAC
__CARDGetDirBlock = .text:0x80023CB0; // type:function size:0x8
WriteCallback = .text:0x80023CB8; // type:function size:0xD0 scope:local
EraseCallback = .text:0x80023D88; // type:function size:0xC8 scope:local
__CARDUpdateDir = .text:0x80023E50; // type:function size:0xC4
__CARDCheckSum = .text:0x80023F14; // type:function size:0x1B0
VerifyID = .text:0x800240C4; // type:function size:0x284
VerifyDir = .text:0x80024348; // type:function size:0x240
VerifyFAT = .text:0x80024588; // type:function size:0x284
__CARDVerify = .text:0x8002480C; // type:function size:0x8C
CARDCheckExAsync = .text:0x80024898; // type:function size:0x590
CARDCheckAsync = .text:0x80024E28; // type:function size:0x28
CARDCheck = .text:0x80024E50; // type:function size:0x54
IsCard = .text:0x80024EA4; // type:function size:0xCC
CARDProbeEx = .text:0x80024F70; // type:function size:0x17C
DoMount = .text:0x800250EC; // type:function size:0x410
__CARDMountCallback = .text:0x800254FC; // type:function size:0x138
CARDMountAsync = .text:0x80025634; // type:function size:0x1A0
CARDMount = .text:0x800257D4; // type:function size:0x48
DoUnmount = .text:0x8002581C; // type:function size:0x9C
CARDUnmount = .text:0x800258B8; // type:function size:0xAC
FormatCallback = .text:0x80025964; // type:function size:0x144
__CARDFormatRegionAsync = .text:0x80025AA8; // type:function size:0x658
CARDFormatAsync = .text:0x80026100; // type:function size:0x48
CARDFormat = .text:0x80026148; // type:function size:0x54
__CARDCompareFileName = .text:0x8002619C; // type:function size:0x68
__CARDAccess = .text:0x80026204; // type:function size:0x98
__CARDIsPublic = .text:0x8002629C; // type:function size:0x30
__CARDGetFileNo = .text:0x800262CC; // type:function size:0x150
CARDFastOpen = .text:0x8002641C; // type:function size:0x160
CARDOpen = .text:0x8002657C; // type:function size:0x178
CARDClose = .text:0x800266F4; // type:function size:0x54
__CARDIsOpened = .text:0x80026748; // type:function size:0x8
CreateCallbackFat = .text:0x80026750; // type:function size:0x130
CARDCreateAsync = .text:0x80026880; // type:function size:0x220
CARDCreate = .text:0x80026AA0; // type:function size:0x48
__CARDSeek = .text:0x80026AE8; // type:function size:0x1B8
ReadCallback = .text:0x80026CA0; // type:function size:0x130
CARDReadAsync = .text:0x80026DD0; // type:function size:0x148
CARDRead = .text:0x80026F18; // type:function size:0x48
WriteCallback = .text:0x80026F60; // type:function size:0x170 scope:local
EraseCallback = .text:0x800270D0; // type:function size:0xB0 scope:local
CARDWriteAsync = .text:0x80027180; // type:function size:0x114
DeleteCallback = .text:0x80027294; // type:function size:0xA4
CARDFastDeleteAsync = .text:0x80027338; // type:function size:0x12C
CARDDeleteAsync = .text:0x80027464; // type:function size:0x110
CARDDelete = .text:0x80027574; // type:function size:0x48
UpdateIconOffsets = .text:0x800275BC; // type:function size:0x1F8
CARDGetStatus = .text:0x800277B4; // type:function size:0x12C
CARDSetStatusAsync = .text:0x800278E0; // type:function size:0x174
CARDSetStatus = .text:0x80027A54; // type:function size:0x48
CARDGetSerialNo = .text:0x80027A9C; // type:function size:0xC4
DBInit = .text:0x80027B60; // type:function size:0x28 scope:global
__DBExceptionDestinationAux = .text:0x80027B88; // type:function size:0x48
__DBExceptionDestination = .text:0x80027BD0; // type:function size:0x10 scope:global
__DBIsExceptionMarked = .text:0x80027BE0; // type:function size:0x1C scope:global
DBPrintf = .text:0x80027BFC; // type:function size:0x50 scope:global
DSPCheckMailToDSP = .text:0x80027C4C; // type:function size:0x10
DSPCheckMailFromDSP = .text:0x80027C5C; // type:function size:0x10
DSPReadMailFromDSP = .text:0x80027C6C; // type:function size:0x18
DSPSendMailToDSP = .text:0x80027C84; // type:function size:0x14
DSPInit = .text:0x80027C98; // type:function size:0xC4
DSPCheckInit = .text:0x80027D5C; // type:function size:0x8
DSPAddTask = .text:0x80027D64; // type:function size:0x70
DSPAssertTask = .text:0x80027DD4; // type:function size:0xC8
__DSP_debug_printf = .text:0x80027E9C; // type:function size:0x50
__DSPHandler = .text:0x80027EEC; // type:function size:0x424
__DSP_exec_task = .text:0x80028310; // type:function size:0x1A0
__DSP_boot_task = .text:0x800284B0; // type:function size:0x18C
__DSP_insert_task = .text:0x8002863C; // type:function size:0xA0
__DSP_remove_task = .text:0x800286DC; // type:function size:0x94
__DVDInitWA = .text:0x80028770; // type:function size:0x40 scope:weak
__DVDInterruptHandler = .text:0x800287B0; // type:function size:0x2E0 scope:weak
AlarmHandler = .text:0x80028A90; // type:function size:0x84
AlarmHandlerForTimeout = .text:0x80028B14; // type:function size:0x70 scope:local
Read = .text:0x80028B84; // type:function size:0x110
SeekTwiceBeforeRead = .text:0x80028C94; // type:function size:0x80
DVDLowRead = .text:0x80028D14; // type:function size:0x298
DVDLowSeek = .text:0x80028FAC; // type:function size:0x94
DVDLowWaitCoverClose = .text:0x80029040; // type:function size:0x2C scope:weak
DVDLowReadDiskID = .text:0x8002906C; // type:function size:0xA4
DVDLowStopMotor = .text:0x80029110; // type:function size:0x8C scope:weak
DVDLowRequestError = .text:0x8002919C; // type:function size:0x8C
DVDLowInquiry = .text:0x80029228; // type:function size:0x9C
DVDLowAudioStream = .text:0x800292C4; // type:function size:0x98
DVDLowRequestAudioStatus = .text:0x8002935C; // type:function size:0x8C
DVDLowAudioBufferConfig = .text:0x800293E8; // type:function size:0x9C
DVDLowReset = .text:0x80029484; // type:function size:0xBC scope:global
DVDLowBreak = .text:0x80029540; // type:function size:0x14
DVDLowClearCallback = .text:0x80029554; // type:function size:0x18
__DVDLowSetWAType = .text:0x8002956C; // type:function size:0x44 scope:global
__DVDFSInit = .text:0x800295B0; // type:function size:0x38 scope:global
DVDConvertPathToEntrynum = .text:0x800295E8; // type:function size:0x2F4
DVDOpen = .text:0x800298DC; // type:function size:0xC8
DVDClose = .text:0x800299A4; // type:function size:0x24
entryToPath = .text:0x800299C8; // type:function size:0x160
DVDGetCurrentDir = .text:0x80029B28; // type:function size:0xC4
DVDReadAsyncPrio = .text:0x80029BEC; // type:function size:0xC0
cbForReadAsync = .text:0x80029CAC; // type:function size:0x30
DVDReadPrio = .text:0x80029CDC; // type:function size:0x118
cbForReadSync = .text:0x80029DF4; // type:function size:0x24
DVDGetTransferredSize = .text:0x80029E18; // type:function size:0x6C
defaultOptionalCommandChecker = .text:0x80029E84; // type:function size:0x4
DVDInit = .text:0x80029E88; // type:function size:0xCC scope:global
stateReadingFST = .text:0x80029F54; // type:function size:0x94
cbForStateReadingFST = .text:0x80029FE8; // type:function size:0x8C
cbForStateError = .text:0x8002A074; // type:function size:0xAC scope:local
stateTimeout = .text:0x8002A120; // type:function size:0x34
stateGettingError = .text:0x8002A154; // type:function size:0x28
CategorizeError = .text:0x8002A17C; // type:function size:0xB4
cbForStateGettingError = .text:0x8002A230; // type:function size:0x294
cbForUnrecoveredError = .text:0x8002A4C4; // type:function size:0x68
cbForUnrecoveredErrorRetry = .text:0x8002A52C; // type:function size:0x98
stateGoToRetry = .text:0x8002A5C4; // type:function size:0x28
cbForStateGoToRetry = .text:0x8002A5EC; // type:function size:0x158
stateCheckID = .text:0x8002A744; // type:function size:0xE0
stateCheckID3 = .text:0x8002A824; // type:function size:0x34
stateCheckID2a = .text:0x8002A858; // type:function size:0x34
cbForStateCheckID2a = .text:0x8002A88C; // type:function size:0x74
stateCheckID2 = .text:0x8002A900; // type:function size:0x38
cbForStateCheckID1 = .text:0x8002A938; // type:function size:0x114
cbForStateCheckID2 = .text:0x8002AA4C; // type:function size:0xE4
cbForStateCheckID3 = .text:0x8002AB30; // type:function size:0xFC
AlarmHandler = .text:0x8002AC2C; // type:function size:0x44 scope:local
stateCoverClosed = .text:0x8002AC70; // type:function size:0xCC
stateCoverClosed_CMD = .text:0x8002AD3C; // type:function size:0x30
cbForStateCoverClosed = .text:0x8002AD6C; // type:function size:0x70
stateMotorStopped = .text:0x8002ADDC; // type:function size:0x28
cbForStateMotorStopped = .text:0x8002AE04; // type:function size:0xE4 scope:local
stateReady = .text:0x8002AEE8; // type:function size:0x230 scope:local
stateBusy = .text:0x8002B118; // type:function size:0x320 scope:local
cbForStateBusy = .text:0x8002B438; // type:function size:0x638
DVDReadAbsAsyncPrio = .text:0x8002BA70; // type:function size:0xDC
DVDReadAbsAsyncForBS = .text:0x8002BB4C; // type:function size:0xD0
DVDReadDiskID = .text:0x8002BC1C; // type:function size:0xD4 scope:global
DVDCancelStreamAsync = .text:0x8002BCF0; // type:function size:0xBC
DVDInquiryAsync = .text:0x8002BDAC; // type:function size:0xD0 scope:global
DVDReset = .text:0x8002BE7C; // type:function size:0x44 scope:global
DVDGetCommandBlockStatus = .text:0x8002BEC0; // type:function size:0x4C
DVDGetDriveStatus = .text:0x8002BF0C; // type:function size:0xAC scope:global
DVDSetAutoInvalidation = .text:0x8002BFB8; // type:function size:0x10
DVDResume = .text:0x8002BFC8; // type:function size:0x50
DVDCancelAsync = .text:0x8002C018; // type:function size:0x27C
DVDCancel = .text:0x8002C294; // type:function size:0xAC
cbForCancelSync = .text:0x8002C340; // type:function size:0x24
DVDGetCurrentDiskID = .text:0x8002C364; // type:function size:0x8
DVDCheckDisk = .text:0x8002C36C; // type:function size:0xF8
__DVDPrepareResetAsync = .text:0x8002C464; // type:function size:0x11C
__DVDClearWaitingQueue = .text:0x8002C580; // type:function size:0x38 scope:global
__DVDPushWaitingQueue = .text:0x8002C5B8; // type:function size:0x68 scope:global
__DVDPopWaitingQueue = .text:0x8002C620; // type:function size:0xA0 scope:global
__DVDCheckWaitingQueue = .text:0x8002C6C0; // type:function size:0x58 scope:global
__DVDDequeueWaitingQueue = .text:0x8002C718; // type:function size:0x60
ErrorCode2Num = .text:0x8002C778; // type:function size:0x11C scope:local
__DVDStoreErrorCode = .text:0x8002C894; // type:function size:0x7C scope:global
DVDCompareDiskID = .text:0x8002C910; // type:function size:0xF8
__DVDPrintFatalMessage = .text:0x8002CA08; // type:function size:0x30
cb = .text:0x8002CA38; // type:function size:0xD8 scope:local
__fstLoad = .text:0x8002CB10; // type:function size:0x168 scope:global
SetExiInterruptMask = .text:0x8002CC78; // type:function size:0xF4 scope:local
EXIImm = .text:0x8002CD6C; // type:function size:0x25C scope:global
EXIImmEx = .text:0x8002CFC8; // type:function size:0xA0
EXIDma = .text:0x8002D068; // type:function size:0xEC scope:global
EXISync = .text:0x8002D154; // type:function size:0x24C scope:global
